timestamp,start_time,end_time,start_matrix,end_matrix,execution_time_sec,start_stats_timestamp,end_stats_timestamp,start_stats_actual_timestamp,end_stats_actual_timestamp,container_count,end_container_count,optimized_cpu_percent,end_optimized_cpu_percent,optimized_memory_mb,end_optimized_memory_mb,optimized_memory_percent,end_optimized_memory_percent,optimized_memory_limit_mb,end_optimized_memory_limit_mb,optimized_pids,end_optimized_pids,optimized_status,end_optimized_status,rossim_cpu_percent,end_rossim_cpu_percent,rossim_memory_mb,end_rossim_memory_mb,rossim_memory_percent,end_rossim_memory_percent,rossim_memory_limit_mb,end_rossim_memory_limit_mb,rossim_pids,end_rossim_pids,rossim_status,end_rossim_status,tmsserver_cpu_percent,end_tmsserver_cpu_percent,tmsserver_memory_mb,end_tmsserver_memory_mb,tmsserver_memory_percent,end_tmsserver_memory_percent,tmsserver_memory_limit_mb,end_tmsserver_memory_limit_mb,tmsserver_pids,end_tmsserver_pids,tmsserver_status,end_tmsserver_status,rosadapter_moveit_cpu_percent,end_rosadapter_moveit_cpu_percent,rosadapter_moveit_memory_mb,end_rosadapter_moveit_memory_mb,rosadapter_moveit_memory_percent,end_rosadapter_moveit_memory_percent,rosadapter_moveit_memory_limit_mb,end_rosadapter_moveit_memory_limit_mb,rosadapter_moveit_pids,end_rosadapter_moveit_pids,rosadapter_moveit_status,end_rosadapter_moveit_status,rosadapter_phosphobot_cpu_percent,end_rosadapter_phosphobot_cpu_percent,rosadapter_phosphobot_memory_mb,end_rosadapter_phosphobot_memory_mb,rosadapter_phosphobot_memory_percent,end_rosadapter_phosphobot_memory_percent,rosadapter_phosphobot_memory_limit_mb,end_rosadapter_phosphobot_memory_limit_mb,rosadapter_phosphobot_pids,end_rosadapter_phosphobot_pids,rosadapter_phosphobot_status,end_rosadapter_phosphobot_status,stats_monitor_cpu_percent,end_stats_monitor_cpu_percent,stats_monitor_memory_mb,end_stats_monitor_memory_mb,stats_monitor_memory_percent,end_stats_monitor_memory_percent,stats_monitor_memory_limit_mb,end_stats_monitor_memory_limit_mb,stats_monitor_pids,end_stats_monitor_pids,stats_monitor_status,end_stats_monitor_status,jupyter_notebooks_jupyter_1_cpu_percent,end_jupyter_notebooks_jupyter_1_cpu_percent,jupyter_notebooks_jupyter_1_memory_mb,end_jupyter_notebooks_jupyter_1_memory_mb,jupyter_notebooks_jupyter_1_memory_percent,end_jupyter_notebooks_jupyter_1_memory_percent,jupyter_notebooks_jupyter_1_memory_limit_mb,end_jupyter_notebooks_jupyter_1_memory_limit_mb,jupyter_notebooks_jupyter_1_pids,end_jupyter_notebooks_jupyter_1_pids,jupyter_notebooks_jupyter_1_status,end_jupyter_notebooks_jupyter_1_status,odysseus_odysseus_1_cpu_percent,end_odysseus_odysseus_1_cpu_percent,odysseus_odysseus_1_memory_mb,end_odysseus_odysseus_1_memory_mb,odysseus_odysseus_1_memory_percent,end_odysseus_odysseus_1_memory_percent,odysseus_odysseus_1_memory_limit_mb,end_odysseus_odysseus_1_memory_limit_mb,odysseus_odysseus_1_pids,end_odysseus_odysseus_1_pids,odysseus_odysseus_1_status,end_odysseus_odysseus_1_status,odysseus_searxng_1_cpu_percent,end_odysseus_searxng_1_cpu_percent,odysseus_searxng_1_memory_mb,end_odysseus_searxng_1_memory_mb,odysseus_searxng_1_memory_percent,end_odysseus_searxng_1_memory_percent,odysseus_searxng_1_memory_limit_mb,end_odysseus_searxng_1_memory_limit_mb,odysseus_searxng_1_pids,end_odysseus_searxng_1_pids,odysseus_searxng_1_status,end_odysseus_searxng_1_status,odysseus_chromadb_1_cpu_percent,end_odysseus_chromadb_1_cpu_percent,odysseus_chromadb_1_memory_mb,end_odysseus_chromadb_1_memory_mb,odysseus_chromadb_1_memory_percent,end_odysseus_chromadb_1_memory_percent,odysseus_chromadb_1_memory_limit_mb,end_odysseus_chromadb_1_memory_limit_mb,odysseus_chromadb_1_pids,end_odysseus_chromadb_1_pids,odysseus_chromadb_1_status,end_odysseus_chromadb_1_status,odysseus_ntfy_1_cpu_percent,end_odysseus_ntfy_1_cpu_percent,odysseus_ntfy_1_memory_mb,end_odysseus_ntfy_1_memory_mb,odysseus_ntfy_1_memory_percent,end_odysseus_ntfy_1_memory_percent,odysseus_ntfy_1_memory_limit_mb,end_odysseus_ntfy_1_memory_limit_mb,odysseus_ntfy_1_pids,end_odysseus_ntfy_1_pids,odysseus_ntfy_1_status,end_odysseus_ntfy_1_status
2026-06-07T06:24:36.272892,2026-06-07T06:24:36.272892,2026-06-07T06:24:41.531727,-0.9985415847;0.0000000000;0.0539879952;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;-0.0539879952;0.0000000000;-0.9985415847;110.3742546590;0.0000000000;0.0000000000;0.0000000000;1.0000000000,0.9597105132;0.0000000000;0.2809906243;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;-0.2809906243;0.0000000000;0.9597105132;110.3742546590;0.0000000000;0.0000000000;0.0000000000;1.0000000000,5.259,2026-06-07T06:24:36.722576,2026-06-07T06:24:42.134498,2026-06-07T06:24:34.276494,2026-06-07T06:24:34.276494,10,10,255.19,255.19,2455.02,2455.02,15.95,15.95,15392.21,15392.21,164,164,running,running,215.41,215.41,633.73,633.73,15.47,15.47,4096.0,4096.0,203,203,running,running,100.67,100.67,695.14,695.14,4.52,4.52,15392.21,15392.21,15,15,running,running,4.03,4.03,84.73,84.73,2.07,2.07,4096.0,4096.0,19,19,running,running,0.06,0.06,68.37,68.37,3.34,3.34,2048.0,2048.0,18,18,running,running,0.74,0.74,46.75,46.75,0.3,0.3,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.24,0.24,614.61,614.61,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.46,183.46,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.38,46.38,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T06:24:37.309538,2026-06-07T06:24:37.309538,2026-06-07T06:24:38.346843,0.9596478110;0.0000000000;0.2812046921;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;-0.2812046921;0.0000000000;0.9596478110;110.3742546590;0.0000000000;0.0000000000;0.0000000000;1.0000000000,0.9596478110;0.0000000000;0.2812046921;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;-0.2812046921;0.0000000000;0.9596478110;110.3742546590;0.0000000000;0.0000000000;0.0000000000;1.0000000000,1.037,2026-06-07T06:24:37.419857,2026-06-07T06:24:38.753594,2026-06-07T06:24:34.276494,2026-06-07T06:24:34.276494,10,10,255.19,255.19,2455.02,2455.02,15.95,15.95,15392.21,15392.21,164,164,running,running,215.41,215.41,633.73,633.73,15.47,15.47,4096.0,4096.0,203,203,running,running,100.67,100.67,695.14,695.14,4.52,4.52,15392.21,15392.21,15,15,running,running,4.03,4.03,84.73,84.73,2.07,2.07,4096.0,4096.0,19,19,running,running,0.06,0.06,68.37,68.37,3.34,3.34,2048.0,2048.0,18,18,running,running,0.74,0.74,46.75,46.75,0.3,0.3,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.24,0.24,614.61,614.61,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.46,183.46,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.38,46.38,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T06:24:38.951626,2026-06-07T06:24:38.951626,2026-06-07T06:24:40.178174,0.9597105132;0.0000000000;0.2809906243;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;-0.2809906243;0.0000000000;0.9597105132;110.3742546590;0.0000000000;0.0000000000;0.0000000000;1.0000000000,0.9597105132;0.0000000000;0.2809906243;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;-0.2809906243;0.0000000000;0.9597105132;110.3742546590;0.0000000000;0.0000000000;0.0000000000;1.0000000000,1.227,2026-06-07T06:24:39.453949,2026-06-07T06:24:40.793629,2026-06-07T06:24:34.276494,2026-06-07T06:24:34.276494,10,10,255.19,255.19,2455.02,2455.02,15.95,15.95,15392.21,15392.21,164,164,running,running,215.41,215.41,633.73,633.73,15.47,15.47,4096.0,4096.0,203,203,running,running,100.67,100.67,695.14,695.14,4.52,4.52,15392.21,15392.21,15,15,running,running,4.03,4.03,84.73,84.73,2.07,2.07,4096.0,4096.0,19,19,running,running,0.06,0.06,68.37,68.37,3.34,3.34,2048.0,2048.0,18,18,running,running,0.74,0.74,46.75,46.75,0.3,0.3,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.24,0.24,614.61,614.61,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.46,183.46,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.38,46.38,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-07T06:24:51.126608,2026-06-07T06:24:51.126608,2026-06-07T06:24:53.372076,-0.9597105132;0.0000000000;-0.2809906243;5.5163459778;-0.0000000000;-1.0000000000;-0.0000000000;24.4820480347;-0.2809906243;-0.0000000000;0.9597105132;160.3746702576;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-0.9597105132;0.0000000000;-0.2809906243;5.5163459778;-0.0000000000;-1.0000000000;-0.0000000000;24.4820480347;-0.2809906243;-0.0000000000;0.9597105132;160.3746702576;0.0000000000;0.0000000000;0.0000000000;1.0000000000,2.245,2026-06-07T06:24:51.565743,2026-06-07T06:24:53.903825,2026-06-07T06:24:34.276494,2026-06-07T06:24:34.276494,10,10,255.19,255.19,2455.02,2455.02,15.95,15.95,15392.21,15392.21,164,164,running,running,215.41,215.41,633.73,633.73,15.47,15.47,4096.0,4096.0,203,203,running,running,100.67,100.67,695.14,695.14,4.52,4.52,15392.21,15392.21,15,15,running,running,4.03,4.03,84.73,84.73,2.07,2.07,4096.0,4096.0,19,19,running,running,0.06,0.06,68.37,68.37,3.34,3.34,2048.0,2048.0,18,18,running,running,0.74,0.74,46.75,46.75,0.3,0.3,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.24,0.24,614.61,614.61,3.99,3.99,15392.21,15392.21,36,36,running,running,0.0,0.0,183.46,183.46,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,42.56,42.56,0.28,0.28,15392.21,15392.21,10,10,running,running,0.0,0.0,46.38,46.38,0.3,0.3,15392.21,15392.21,10,10,running,running
2026-06-11T00:39:02.463476,2026-06-11T00:39:02.463476,2026-06-11T00:39:05.854617,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;110.0000000000;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;110.0000000000;0.0000000000;0.0000000000;0.0000000000;1.0000000000,3.391,2026-06-11T00:39:03.204387,2026-06-11T00:39:06.135635,2026-06-11T00:38:53.385916,2026-06-11T00:38:53.385916,10,10,73.0,73.0,1708.5,1708.5,11.1,11.1,15392.21,15392.21,172,172,running,running,225.71,225.71,665.5,665.5,16.25,16.25,4096.0,4096.0,235,235,running,running,1.5,1.5,285.88,285.88,1.86,1.86,15392.21,15392.21,15,15,running,running,3.99,3.99,76.24,76.24,1.86,1.86,4096.0,4096.0,19,19,running,running,0.04,0.04,71.15,71.15,3.47,3.47,2048.0,2048.0,18,18,running,running,0.12,0.12,23.2,23.2,0.15,0.15,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,0.31,0.31,913.68,913.68,5.94,5.94,15392.21,15392.21,43,43,running,running,0.0,0.0,183.84,183.84,1.19,1.19,15392.21,15392.21,8,8,running,running,0.0,0.0,51.06,51.06,0.33,0.33,15392.21,15392.21,21,21,running,running,0.05,0.05,47.7,47.7,0.31,0.31,15392.21,15392.21,10,10,running,running
2026-06-12T01:16:39.614375,2026-06-12T01:16:39.614375,2026-06-12T01:16:43.420398,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;110.0000000000;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;110.0000000000;0.0000000000;0.0000000000;0.0000000000;1.0000000000,3.806,2026-06-12T01:16:40.054442,2026-06-12T01:16:44.022427,2026-06-12T01:16:31.121647,2026-06-12T01:16:43.250686,6,6,118.17,123.18,1589.87,2066.48,10.33,13.43,15392.21,15392.21,160,152,running,running,225.53,222.21,662.28,662.54,16.17,16.18,4096.0,4096.0,231,231,running,running,1.91,14.96,281.17,281.18,1.83,1.83,15392.21,15392.21,15,15,running,running,5.02,6.87,76.17,76.18,1.86,1.86,4096.0,4096.0,19,19,running,running,0.07,0.12,71.15,71.2,3.47,3.48,2048.0,2048.0,18,18,running,running,0.13,0.17,23.05,23.07,0.15,0.15,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12T01:16:52.323883,2026-06-12T01:16:52.323883,2026-06-12T01:16:55.935648,-1.0000000000;0.0000000000;-0.0000000000;-0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;107.3003042991;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;-0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;95.8265975703;0.0000000000;0.0000000000;0.0000000000;1.0000000000,3.612,2026-06-12T01:16:52.505565,2026-06-12T01:16:56.064101,2026-06-12T01:16:43.250686,2026-06-12T01:16:55.364276,6,6,123.18,217.39,2066.48,2190.32,13.43,14.23,15392.21,15392.21,152,161,running,running,222.21,243.08,662.54,679.59,16.18,16.59,4096.0,4096.0,231,231,running,running,14.96,111.34,281.18,680.07,1.83,4.42,15392.21,15392.21,15,15,running,running,6.87,7.81,76.18,76.23,1.86,1.86,4096.0,4096.0,19,19,running,running,0.12,0.18,71.2,71.24,3.48,3.48,2048.0,2048.0,18,18,running,running,0.17,0.17,23.07,23.09,0.15,0.15,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12T01:16:53.414934,2026-06-12T01:16:53.414934,2026-06-12T01:16:54.807218,-1.0000000000;0.0000000000;-0.0000000000;-0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;95.8265975703;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-1.0000000000;0.0000000000;-0.0000000000;-0.0000000000;0.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-1.0000000000;95.8265975703;0.0000000000;0.0000000000;0.0000000000;1.0000000000,1.392,2026-06-12T01:16:53.870281,2026-06-12T01:16:55.306829,2026-06-12T01:16:43.250686,2026-06-12T01:16:43.250686,6,6,123.18,123.18,2066.48,2066.48,13.43,13.43,15392.21,15392.21,152,152,running,running,222.21,222.21,662.54,662.54,16.18,16.18,4096.0,4096.0,231,231,running,running,14.96,14.96,281.18,281.18,1.83,1.83,15392.21,15392.21,15,15,running,running,6.87,6.87,76.18,76.18,1.86,1.86,4096.0,4096.0,19,19,running,running,0.12,0.12,71.2,71.2,3.48,3.48,2048.0,2048.0,18,18,running,running,0.17,0.17,23.07,23.07,0.15,0.15,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12T01:17:22.835073,2026-06-12T01:17:22.835073,,1.0000000000;0.0000000000;0.0000000000;5.5163459778;0.0000000000;-1.0000000000;0.0000000000;24.4820480347;0.0000000000;0.0000000000;-1.0000000000;80.3746702576;0.0000000000;0.0000000000;0.0000000000;1.0000000000,,,2026-06-12T01:17:23.037754,,2026-06-12T01:17:19.577977,,6,,12.55,,2195.0,,14.26,,15392.21,,161,,running,,217.89,,680.49,,16.61,,4096.0,,231,,running,,111.23,,698.97,,4.54,,15392.21,,15,,running,,4.55,,76.27,,1.86,,4096.0,,19,,running,,0.08,,71.25,,3.48,,2048.0,,18,,running,,0.17,,23.13,,0.15,,15392.21,,3,,running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12T01:17:39.388514,2026-06-12T01:17:39.388514,2026-06-12T01:17:55.522462,1.0000000000;0.0000000000;0.0000000000;5.5163459778;0.0000000000;-1.0000000000;0.0000000000;24.4820480347;0.0000000000;0.0000000000;-1.0000000000;80.3846702576;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-0.0000000000;-1.0000000000;0.0000000000;5.5163459778;-0.0000000000;0.0000000000;1.0000000000;-95.5079519653;-1.0000000000;0.0000000000;-0.0000000000;-39.6153297424;0.0000000000;0.0000000000;0.0000000000;1.0000000000,16.134,2026-06-12T01:17:39.731148,2026-06-12T01:17:56.147527,2026-06-12T01:17:30.734190,2026-06-12T01:17:55.055118,6,6,68.0,16.22,2196.86,2201.19,14.27,14.3,15392.21,15392.21,161,161,running,running,257.6,240.25,680.63,682.43,16.62,16.66,4096.0,4096.0,233,231,running,running,285.96,107.9,779.93,696.55,5.07,4.53,15392.21,15392.21,15,15,running,running,6.37,7.17,76.27,76.27,1.86,1.86,4096.0,4096.0,19,19,running,running,0.06,0.08,71.26,71.3,3.48,3.48,2048.0,2048.0,18,18,running,running,0.13,0.17,23.14,23.17,0.15,0.15,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12T01:17:52.472276,2026-06-12T01:17:52.472276,2026-06-12T01:17:54.214477,-0.0000000000;-1.0000000000;0.0000000000;5.5163459778;-0.0000000000;0.0000000000;1.0000000000;-95.5079519653;-1.0000000000;0.0000000000;-0.0000000000;-39.6153297424;0.0000000000;0.0000000000;0.0000000000;1.0000000000,-0.0000000000;-1.0000000000;0.0000000000;5.5163459778;-0.0000000000;0.0000000000;1.0000000000;-95.5079519653;-1.0000000000;0.0000000000;-0.0000000000;-39.6153297424;0.0000000000;0.0000000000;0.0000000000;1.0000000000,1.742,2026-06-12T01:17:52.917522,2026-06-12T01:17:54.778498,2026-06-12T01:17:42.896468,2026-06-12T01:17:42.896468,6,6,12.5,12.5,2201.73,2201.73,14.3,14.3,15392.21,15392.21,161,161,running,running,234.84,234.84,680.81,680.81,16.62,16.62,4096.0,4096.0,231,231,running,running,110.33,110.33,689.34,689.34,4.48,4.48,15392.21,15392.21,15,15,running,running,7.77,7.77,76.27,76.27,1.86,1.86,4096.0,4096.0,19,19,running,running,0.08,0.08,71.27,71.27,3.48,3.48,2048.0,2048.0,18,18,running,running,1.43,1.43,23.14,23.14,0.15,0.15,15392.21,15392.21,3,3,running,running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
